language,project,bug_id,raw_mapping,operator_set,unresolved,is_no_operator,strict_eligible,operators,unresolved_labels,mapping_id
JavaScript,express,bid178,Method Parameter Modification (MPM),frozenset({'MPM'}),(),False,True,MPM,,JavaScript::express::bid178
JavaScript,express,bid179,Relational Operator Replacement (ROR),frozenset({'ROR'}),(),False,True,ROR,,JavaScript::express::bid179
JavaScript,express,bid180,"Variable assignment(VA), Method call replacement(MCR)","frozenset({'MCR', 'VA'})",(),False,True,MCR;VA,,JavaScript::express::bid180
JavaScript,express,bid181,Condition Negation (CN),frozenset({'CN'}),(),False,True,CN,,JavaScript::express::bid181
JavaScript,express,bid184,Condition Insertion (CI),frozenset({'CI'}),(),False,True,CI,,JavaScript::express::bid184
JavaScript,express,bid185,Reference Assignment Replacement (RAR),frozenset({'RAR'}),(),False,True,RAR,,JavaScript::express::bid185
JavaScript,express,bid186,"Condition insertion(CI), Variable assignment(VA)","frozenset({'CI', 'VA'})",(),False,True,CI;VA,,JavaScript::express::bid186
JavaScript,express,bid190,"Condition insertion(CI), Method call replacement(MCR), Modification of return Value(MRV)","frozenset({'MRV', 'MCR', 'CI'})",(),False,True,CI;MCR;MRV,,JavaScript::express::bid190
JavaScript,express,bid192,Method Parameter Modification (MPM),frozenset({'MPM'}),(),False,True,MPM,,JavaScript::express::bid192
JavaScript,express,bid194,Condition Insertion (CI),frozenset({'CI'}),(),False,True,CI,,JavaScript::express::bid194
JavaScript,express,bid201,"Condition insertion(CI), Method call replacement(MCR)","frozenset({'MCR', 'CI'})",(),False,True,CI;MCR,,JavaScript::express::bid201
JavaScript,express,bid202,Logical Operator Replacement (LOR),frozenset({'LOR'}),(),False,True,LOR,,JavaScript::express::bid202
JavaScript,hessian-js,bid205,"Condition insertion(CI), Variable assignment(VA)","frozenset({'CI', 'VA'})",(),False,True,CI;VA,,JavaScript::hessian-js::bid205
JavaScript,hessian-js,bid207,Condition Insertion (CI),frozenset({'CI'}),(),False,True,CI,,JavaScript::hessian-js::bid207
JavaScript,hessian-js,bid212,Statament deletion(SD),frozenset({'SD'}),(),False,True,SD,,JavaScript::hessian-js::bid212
JavaScript,hexo,bid213,Variable Assignment (VA),frozenset({'VA'}),(),False,True,VA,,JavaScript::hexo::bid213
JavaScript,hexo,bid215,"Variable assignment(VA), Condition insertion(CI), Method parameter modification(MPM), Modification of return Value(MRV)","frozenset({'MRV', 'MPM', 'CI', 'VA'})",(),False,True,CI;MPM;MRV;VA,,JavaScript::hexo::bid215
JavaScript,hexo,bid216,"Statment deletion(SD), Modifcation of return value(MRV)","frozenset({'MRV', 'SD'})",(),False,True,MRV;SD,,JavaScript::hexo::bid216
JavaScript,hexo,bid219,Method call replacement(MCR),frozenset({'MCR'}),(),False,True,MCR,,JavaScript::hexo::bid219
JavaScript,hexo,bid220,Modification of Return Value (MRV),frozenset({'MRV'}),(),False,True,MRV,,JavaScript::hexo::bid220
JavaScript,hexo,bid224,Method Parameter Modification (MPM),frozenset({'MPM'}),(),False,True,MPM,,JavaScript::hexo::bid224
JavaScript,karma,bid225,String Modification (SM),frozenset({'SM'}),(),False,True,SM,,JavaScript::karma::bid225
JavaScript,karma,bid227,Modification of Return Value (MRV),frozenset({'MRV'}),(),False,True,MRV,,JavaScript::karma::bid227
JavaScript,karma,bid228,Modification of Condition Statement (MOCS),frozenset({'MOCS'}),(),False,True,MOCS,,JavaScript::karma::bid228
JavaScript,karma,bid229,Variable Assignment (VA),frozenset({'VA'}),(),False,True,VA,,JavaScript::karma::bid229
JavaScript,karma,bid230,"Variable assignment(VA), Condition insertion(CI), Modification return value(MRV)","frozenset({'MRV', 'CI', 'VA'})",(),False,True,CI;MRV;VA,,JavaScript::karma::bid230
JavaScript,karma,bid232,Variable Assignment (VA),frozenset({'VA'}),(),False,True,VA,,JavaScript::karma::bid232
JavaScript,karma,bid233,Modification of Return Value (MRV),frozenset({'MRV'}),(),False,True,MRV,,JavaScript::karma::bid233
JavaScript,karma,bid235,Method Parameter Modification (MPM),frozenset({'MPM'}),(),False,True,MPM,,JavaScript::karma::bid235
JavaScript,karma,bid238,MCR,frozenset({'MCR'}),(),False,True,MCR,,JavaScript::karma::bid238
JavaScript,karma,bid245,Import Statement Addition (AIS),frozenset({'AIS'}),(),False,True,AIS,,JavaScript::karma::bid245
JavaScript,karma,bid246,String Modification (SM),frozenset({'SM'}),(),False,True,SM,,JavaScript::karma::bid246
JavaScript,shields,bid247,"Method call replacement(MCR), String modification(SM)","frozenset({'MCR', 'SM'})",(),False,True,MCR;SM,,JavaScript::shields::bid247
