1:AOR:+(long,long):%(long,long):org.apache.commons.math.util.MathUtils@addAndCheck(int,int):80:2499:(long)x + (long)y |==> (long)x % (long)y
826:LVR:0:POS:org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):804:27393:0 |==> 1
827:LVR:0:NEG:org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):804:27393:0 |==> -1
828:COR:||(boolean,boolean):!=(boolean,boolean):org.apache.commons.math.util.MathUtils@nextAfter(double,double):830:28330:Double.isNaN(d) || Double.isInfinite(d) |==> Double.isNaN(d) != Double.isInfinite(d)
829:COR:||(boolean,boolean):LHS(boolean,boolean):org.apache.commons.math.util.MathUtils@nextAfter(double,double):830:28330:Double.isNaN(d) || Double.isInfinite(d) |==> Double.isNaN(d)
830:COR:||(boolean,boolean):RHS(boolean,boolean):org.apache.commons.math.util.MathUtils@nextAfter(double,double):830:28349:Double.isNaN(d) || Double.isInfinite(d) |==> Double.isInfinite(d)
831:COR:||(boolean,boolean):TRUE(boolean,boolean):org.apache.commons.math.util.MathUtils@nextAfter(double,double):830:28346:Double.isNaN(d) || Double.isInfinite(d) |==> true
832:LVR:0:POS:org.apache.commons.math.util.MathUtils@nextAfter(double,double):832:28423:0 |==> 1
833:LVR:0:NEG:org.apache.commons.math.util.MathUtils@nextAfter(double,double):832:28423:0 |==> -1
834:ROR:==(double,double):<=(double,double):org.apache.commons.math.util.MathUtils@nextAfter(double,double):832:28418:d == 0 |==> d <= 0
835:ROR:==(double,double):>=(double,double):org.apache.commons.math.util.MathUtils@nextAfter(double,double):832:28418:d == 0 |==> d >= 0
836:ROR:==(double,double):FALSE(double,double):org.apache.commons.math.util.MathUtils@nextAfter(double,double):832:28420:d == 0 |==> false
837:LVR:0:POS:org.apache.commons.math.util.MathUtils@nextAfter(double,double):833:28464:0 |==> 1
838:LVR:0:NEG:org.apache.commons.math.util.MathUtils@nextAfter(double,double):833:28464:0 |==> -1
839:ROR:<(double,double):!=(double,double):org.apache.commons.math.util.MathUtils@nextAfter(double,double):833:28452:direction < 0 |==> direction != 0
840:ROR:<(double,double):<=(double,double):org.apache.commons.math.util.MathUtils@nextAfter(double,double):833:28452:direction < 0 |==> direction <= 0
841:ROR:<(double,double):FALSE(double,double):org.apache.commons.math.util.MathUtils@nextAfter(double,double):833:28462:direction < 0 |==> false
842:ORU:-(double):+(double):org.apache.commons.math.util.MathUtils@nextAfter(double,double):833:28469:-Double.MIN_VALUE |==> +Double.MIN_VALUE
843:LVR:NEG:0:org.apache.commons.math.util.MathUtils@nextAfter(double,double):840:28760:-9223372036854775808L |==> 0L
844:LOR:&(long,long):^(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):840:28753:bits & -9223372036854775808L |==> bits ^ -9223372036854775808L
845:LOR:&(long,long):|(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):840:28753:bits & -9223372036854775808L |==> bits | -9223372036854775808L
846:LVR:POS:0:org.apache.commons.math.util.MathUtils@nextAfter(double,double):841:28812:9218868437227405312L |==> 0L
847:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@nextAfter(double,double):841:28812:9218868437227405312L |==> -9218868437227405312L
848:LOR:&(long,long):^(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):841:28805:bits & 9218868437227405312L |==> bits ^ 9218868437227405312L
849:LOR:&(long,long):|(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):841:28805:bits & 9218868437227405312L |==> bits | 9218868437227405312L
850:LVR:POS:0:org.apache.commons.math.util.MathUtils@nextAfter(double,double):842:28864:4503599627370495L |==> 0L
851:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@nextAfter(double,double):842:28864:4503599627370495L |==> -4503599627370495L
852:LOR:&(long,long):^(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):842:28857:bits & 4503599627370495L |==> bits ^ 4503599627370495L
853:LOR:&(long,long):|(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):842:28857:bits & 4503599627370495L |==> bits | 4503599627370495L
854:AOR:-(double,double):%(double,double):org.apache.commons.math.util.MathUtils@nextAfter(double,double):844:28903:direction - d |==> direction % d
855:AOR:-(double,double):*(double,double):org.apache.commons.math.util.MathUtils@nextAfter(double,double):844:28903:direction - d |==> direction * d
856:AOR:-(double,double):+(double,double):org.apache.commons.math.util.MathUtils@nextAfter(double,double):844:28903:direction - d |==> direction + d
857:AOR:-(double,double):/(double,double):org.apache.commons.math.util.MathUtils@nextAfter(double,double):844:28903:direction - d |==> direction / d
858:AOR:*(double,double):%(double,double):org.apache.commons.math.util.MathUtils@nextAfter(double,double):844:28898:d * (direction - d) |==> d % (direction - d)
859:AOR:*(double,double):+(double,double):org.apache.commons.math.util.MathUtils@nextAfter(double,double):844:28898:d * (direction - d) |==> d + (direction - d)
860:AOR:*(double,double):-(double,double):org.apache.commons.math.util.MathUtils@nextAfter(double,double):844:28898:d * (direction - d) |==> d - (direction - d)
861:AOR:*(double,double):/(double,double):org.apache.commons.math.util.MathUtils@nextAfter(double,double):844:28898:d * (direction - d) |==> d / (direction - d)
862:LVR:0:POS:org.apache.commons.math.util.MathUtils@nextAfter(double,double):844:28921:0 |==> 1
863:LVR:0:NEG:org.apache.commons.math.util.MathUtils@nextAfter(double,double):844:28921:0 |==> -1
864:ROR:>=(double,double):==(double,double):org.apache.commons.math.util.MathUtils@nextAfter(double,double):844:28898:d * (direction - d) >= 0 |==> d * (direction - d) == 0
865:ROR:>=(double,double):>(double,double):org.apache.commons.math.util.MathUtils@nextAfter(double,double):844:28898:d * (direction - d) >= 0 |==> d * (direction - d) > 0
866:ROR:>=(double,double):TRUE(double,double):org.apache.commons.math.util.MathUtils@nextAfter(double,double):844:28918:d * (direction - d) >= 0 |==> true
867:LVR:POS:0:org.apache.commons.math.util.MathUtils@nextAfter(double,double):846:29009:4503599627370495L |==> 0L
868:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@nextAfter(double,double):846:29009:4503599627370495L |==> -4503599627370495L
869:ROR:==(long,long):<=(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):846:28997:mantissa == 4503599627370495L |==> mantissa <= 4503599627370495L
870:ROR:==(long,long):>=(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):846:28997:mantissa == 4503599627370495L |==> mantissa >= 4503599627370495L
871:ROR:==(long,long):FALSE(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):846:29006:mantissa == 4503599627370495L |==> false
872:LVR:POS:0:org.apache.commons.math.util.MathUtils@nextAfter(double,double):848:29146:4503599627370496L |==> 0L
873:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@nextAfter(double,double):848:29146:4503599627370496L |==> -4503599627370496L
874:AOR:+(long,long):%(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):848:29135:exponent + 4503599627370496L |==> exponent % 4503599627370496L
875:AOR:+(long,long):*(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):848:29135:exponent + 4503599627370496L |==> exponent * 4503599627370496L
876:AOR:+(long,long):-(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):848:29135:exponent + 4503599627370496L |==> exponent - 4503599627370496L
877:AOR:+(long,long):/(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):848:29135:exponent + 4503599627370496L |==> exponent / 4503599627370496L
878:LOR:|(long,long):&(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):847:29087:sign | (exponent + 4503599627370496L) |==> sign & (exponent + 4503599627370496L)
879:LOR:|(long,long):^(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):847:29087:sign | (exponent + 4503599627370496L) |==> sign ^ (exponent + 4503599627370496L)
880:LOR:|(long,long):&(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):850:29249:sign | exponent |==> sign & exponent
881:LOR:|(long,long):^(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):850:29249:sign | exponent |==> sign ^ exponent
882:LVR:POS:0:org.apache.commons.math.util.MathUtils@nextAfter(double,double):851:29319:1 |==> 0
883:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@nextAfter(double,double):851:29319:1 |==> -1
884:AOR:+(long,long):%(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):851:29308:mantissa + 1 |==> mantissa % 1
885:AOR:+(long,long):*(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):851:29308:mantissa + 1 |==> mantissa * 1
886:AOR:+(long,long):-(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):851:29308:mantissa + 1 |==> mantissa - 1
887:AOR:+(long,long):/(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):851:29308:mantissa + 1 |==> mantissa / 1
888:LOR:|(long,long):&(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):850:29249:sign | exponent | (mantissa + 1) |==> (sign | exponent) & (mantissa + 1)
889:LOR:|(long,long):^(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):850:29249:sign | exponent | (mantissa + 1) |==> (sign | exponent) ^ (mantissa + 1)
890:LVR:0:POS:org.apache.commons.math.util.MathUtils@nextAfter(double,double):855:29442:0L |==> 1L
891:LVR:0:NEG:org.apache.commons.math.util.MathUtils@nextAfter(double,double):855:29442:0L |==> -1L
892:ROR:==(long,long):<=(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):855:29430:mantissa == 0L |==> mantissa <= 0L
893:ROR:==(long,long):>=(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):855:29430:mantissa == 0L |==> mantissa >= 0L
894:ROR:==(long,long):FALSE(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):855:29439:mantissa == 0L |==> false
895:LVR:POS:0:org.apache.commons.math.util.MathUtils@nextAfter(double,double):857:29562:4503599627370496L |==> 0L
896:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@nextAfter(double,double):857:29562:4503599627370496L |==> -4503599627370496L
897:AOR:-(long,long):%(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):857:29551:exponent - 4503599627370496L |==> exponent % 4503599627370496L
898:AOR:-(long,long):*(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):857:29551:exponent - 4503599627370496L |==> exponent * 4503599627370496L
899:AOR:-(long,long):+(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):857:29551:exponent - 4503599627370496L |==> exponent + 4503599627370496L
900:AOR:-(long,long):/(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):857:29551:exponent - 4503599627370496L |==> exponent / 4503599627370496L
901:LOR:|(long,long):&(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):856:29503:sign | (exponent - 4503599627370496L) |==> sign & (exponent - 4503599627370496L)
902:LOR:|(long,long):^(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):856:29503:sign | (exponent - 4503599627370496L) |==> sign ^ (exponent - 4503599627370496L)
903:LVR:POS:0:org.apache.commons.math.util.MathUtils@nextAfter(double,double):858:29625:4503599627370495L |==> 0L
904:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@nextAfter(double,double):858:29625:4503599627370495L |==> -4503599627370495L
905:LOR:|(long,long):&(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):856:29503:sign | (exponent - 4503599627370496L) | 4503599627370495L |==> (sign | (exponent - 4503599627370496L)) & 4503599627370495L
906:LOR:|(long,long):^(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):856:29503:sign | (exponent - 4503599627370496L) | 4503599627370495L |==> (sign | (exponent - 4503599627370496L)) ^ 4503599627370495L
907:LOR:|(long,long):&(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):860:29727:sign | exponent |==> sign & exponent
908:LOR:|(long,long):^(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):860:29727:sign | exponent |==> sign ^ exponent
909:LVR:POS:0:org.apache.commons.math.util.MathUtils@nextAfter(double,double):861:29797:1 |==> 0
910:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@nextAfter(double,double):861:29797:1 |==> -1
911:AOR:-(long,long):%(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):861:29786:mantissa - 1 |==> mantissa % 1
912:AOR:-(long,long):*(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):861:29786:mantissa - 1 |==> mantissa * 1
913:AOR:-(long,long):+(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):861:29786:mantissa - 1 |==> mantissa + 1
914:AOR:-(long,long):/(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):861:29786:mantissa - 1 |==> mantissa / 1
915:LOR:|(long,long):&(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):860:29727:sign | exponent | (mantissa - 1) |==> (sign | exponent) & (mantissa - 1)
916:LOR:|(long,long):^(long,long):org.apache.commons.math.util.MathUtils@nextAfter(double,double):860:29727:sign | exponent | (mantissa - 1) |==> (sign | exponent) ^ (mantissa - 1)
917:LVR:0:POS:org.apache.commons.math.util.MathUtils@scalb(double,int):879:30303:0 |==> 1
918:LVR:0:NEG:org.apache.commons.math.util.MathUtils@scalb(double,int):879:30303:0 |==> -1
919:ROR:==(double,double):<=(double,double):org.apache.commons.math.util.MathUtils@scalb(double,int):879:30298:d == 0 |==> d <= 0
920:ROR:==(double,double):>=(double,double):org.apache.commons.math.util.MathUtils@scalb(double,int):879:30298:d == 0 |==> d >= 0
921:ROR:==(double,double):FALSE(double,double):org.apache.commons.math.util.MathUtils@scalb(double,int):879:30300:d == 0 |==> false
922:COR:||(boolean,boolean):!=(boolean,boolean):org.apache.commons.math.util.MathUtils@scalb(double,int):879:30297:(d == 0) || Double.isNaN(d) |==> (d == 0) != Double.isNaN(d)
923:COR:||(boolean,boolean):LHS(boolean,boolean):org.apache.commons.math.util.MathUtils@scalb(double,int):879:30297:(d == 0) || Double.isNaN(d) |==> (d == 0)
924:COR:||(boolean,boolean):RHS(boolean,boolean):org.apache.commons.math.util.MathUtils@scalb(double,int):879:30309:(d == 0) || Double.isNaN(d) |==> Double.isNaN(d)
925:COR:||(boolean,boolean):TRUE(boolean,boolean):org.apache.commons.math.util.MathUtils@scalb(double,int):879:30306:(d == 0) || Double.isNaN(d) |==> true
926:COR:||(boolean,boolean):!=(boolean,boolean):org.apache.commons.math.util.MathUtils@scalb(double,int):879:30297:(d == 0) || Double.isNaN(d) || Double.isInfinite(d) |==> ((d == 0) || Double.isNaN(d)) != Double.isInfinite(d)
927:COR:||(boolean,boolean):LHS(boolean,boolean):org.apache.commons.math.util.MathUtils@scalb(double,int):879:30297:(d == 0) || Double.isNaN(d) || Double.isInfinite(d) |==> (d == 0) || Double.isNaN(d)
928:COR:||(boolean,boolean):RHS(boolean,boolean):org.apache.commons.math.util.MathUtils@scalb(double,int):879:30328:(d == 0) || Double.isNaN(d) || Double.isInfinite(d) |==> Double.isInfinite(d)
929:COR:||(boolean,boolean):TRUE(boolean,boolean):org.apache.commons.math.util.MathUtils@scalb(double,int):879:30325:(d == 0) || Double.isNaN(d) || Double.isInfinite(d) |==> true
930:LVR:POS:0:org.apache.commons.math.util.MathUtils@scalb(double,int):885:30526:9218868437227405312L |==> 0L
931:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@scalb(double,int):885:30526:9218868437227405312L |==> -9218868437227405312L
932:LOR:&(long,long):^(long,long):org.apache.commons.math.util.MathUtils@scalb(double,int):885:30519:bits & 9218868437227405312L |==> bits ^ 9218868437227405312L
933:LOR:&(long,long):|(long,long):org.apache.commons.math.util.MathUtils@scalb(double,int):885:30519:bits & 9218868437227405312L |==> bits | 9218868437227405312L
934:LVR:NEG:0:org.apache.commons.math.util.MathUtils@scalb(double,int):886:30584:-9218868437227405313L |==> 0L
935:LVR:NEG:POS:org.apache.commons.math.util.MathUtils@scalb(double,int):886:30584:-9218868437227405313L |==> 9218868437227405313L
936:LOR:&(long,long):^(long,long):org.apache.commons.math.util.MathUtils@scalb(double,int):886:30577:bits & -9218868437227405313L |==> bits ^ -9218868437227405313L
937:LOR:&(long,long):|(long,long):org.apache.commons.math.util.MathUtils@scalb(double,int):886:30577:bits & -9218868437227405313L |==> bits | -9218868437227405313L
938:LVR:POS:0:org.apache.commons.math.util.MathUtils@scalb(double,int):889:30709:52 |==> 0
939:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@scalb(double,int):889:30709:52 |==> -52
940:SOR:<<(long,int):>>(long,int):org.apache.commons.math.util.MathUtils@scalb(double,int):889:30685:((long)scaleFactor) << 52 |==> ((long)scaleFactor) >> 52
941:SOR:<<(long,int):>>>(long,int):org.apache.commons.math.util.MathUtils@scalb(double,int):889:30685:((long)scaleFactor) << 52 |==> ((long)scaleFactor) >>> 52
942:AOR:+(long,long):%(long,long):org.apache.commons.math.util.MathUtils@scalb(double,int):889:30673:exponent + (((long)scaleFactor) << 52) |==> exponent % (((long)scaleFactor) << 52)
943:AOR:+(long,long):*(long,long):org.apache.commons.math.util.MathUtils@scalb(double,int):889:30673:exponent + (((long)scaleFactor) << 52) |==> exponent * (((long)scaleFactor) << 52)
944:AOR:+(long,long):-(long,long):org.apache.commons.math.util.MathUtils@scalb(double,int):889:30673:exponent + (((long)scaleFactor) << 52) |==> exponent - (((long)scaleFactor) << 52)
945:AOR:+(long,long):/(long,long):org.apache.commons.math.util.MathUtils@scalb(double,int):889:30673:exponent + (((long)scaleFactor) << 52) |==> exponent / (((long)scaleFactor) << 52)
946:LOR:|(long,long):&(long,long):org.apache.commons.math.util.MathUtils@scalb(double,int):889:30665:rest | (exponent + (((long)scaleFactor) << 52)) |==> rest & (exponent + (((long)scaleFactor) << 52))
947:LOR:|(long,long):^(long,long):org.apache.commons.math.util.MathUtils@scalb(double,int):889:30665:rest | (exponent + (((long)scaleFactor) << 52)) |==> rest ^ (exponent + (((long)scaleFactor) << 52))
948:AOR:+(double,double):%(double,double):org.apache.commons.math.util.MathUtils@normalizeAngle(double,double):914:31913:a + Math.PI |==> a % Math.PI
949:AOR:+(double,double):*(double,double):org.apache.commons.math.util.MathUtils@normalizeAngle(double,double):914:31913:a + Math.PI |==> a * Math.PI
950:AOR:+(double,double):-(double,double):org.apache.commons.math.util.MathUtils@normalizeAngle(double,double):914:31913:a + Math.PI |==> a - Math.PI
951:AOR:+(double,double):/(double,double):org.apache.commons.math.util.MathUtils@normalizeAngle(double,double):914:31913:a + Math.PI |==> a / Math.PI
952:AOR:-(double,double):%(double,double):org.apache.commons.math.util.MathUtils@normalizeAngle(double,double):914:31913:a + Math.PI - center |==> (a + Math.PI) % center
953:AOR:-(double,double):*(double,double):org.apache.commons.math.util.MathUtils@normalizeAngle(double,double):914:31913:a + Math.PI - center |==> (a + Math.PI) * center
954:AOR:-(double,double):+(double,double):org.apache.commons.math.util.MathUtils@normalizeAngle(double,double):914:31913:a + Math.PI - center |==> a + Math.PI + center
955:AOR:-(double,double):/(double,double):org.apache.commons.math.util.MathUtils@normalizeAngle(double,double):914:31913:a + Math.PI - center |==> (a + Math.PI) / center
956:AOR:/(double,double):%(double,double):org.apache.commons.math.util.MathUtils@normalizeAngle(double,double):914:31912:(a + Math.PI - center) / TWO_PI |==> (a + Math.PI - center) % TWO_PI
957:AOR:/(double,double):*(double,double):org.apache.commons.math.util.MathUtils@normalizeAngle(double,double):914:31912:(a + Math.PI - center) / TWO_PI |==> (a + Math.PI - center) * TWO_PI
958:AOR:/(double,double):+(double,double):org.apache.commons.math.util.MathUtils@normalizeAngle(double,double):914:31912:(a + Math.PI - center) / TWO_PI |==> (a + Math.PI - center) + TWO_PI
959:AOR:/(double,double):-(double,double):org.apache.commons.math.util.MathUtils@normalizeAngle(double,double):914:31912:(a + Math.PI - center) / TWO_PI |==> (a + Math.PI - center) - TWO_PI
960:AOR:*(double,double):%(double,double):org.apache.commons.math.util.MathUtils@normalizeAngle(double,double):914:31892:TWO_PI * Math.floor((a + Math.PI - center) / TWO_PI) |==> TWO_PI % Math.floor((a + Math.PI - center) / TWO_PI)
961:AOR:*(double,double):+(double,double):org.apache.commons.math.util.MathUtils@normalizeAngle(double,double):914:31892:TWO_PI * Math.floor((a + Math.PI - center) / TWO_PI) |==> TWO_PI + Math.floor((a + Math.PI - center) / TWO_PI)
962:AOR:*(double,double):-(double,double):org.apache.commons.math.util.MathUtils@normalizeAngle(double,double):914:31892:TWO_PI * Math.floor((a + Math.PI - center) / TWO_PI) |==> TWO_PI - Math.floor((a + Math.PI - center) / TWO_PI)
963:AOR:*(double,double):/(double,double):org.apache.commons.math.util.MathUtils@normalizeAngle(double,double):914:31892:TWO_PI * Math.floor((a + Math.PI - center) / TWO_PI) |==> TWO_PI / Math.floor((a + Math.PI - center) / TWO_PI)
964:AOR:-(double,double):%(double,double):org.apache.commons.math.util.MathUtils@normalizeAngle(double,double):914:31888:a - TWO_PI * Math.floor((a + Math.PI - center) / TWO_PI) |==> a % (TWO_PI * Math.floor((a + Math.PI - center) / TWO_PI))
965:AOR:-(double,double):*(double,double):org.apache.commons.math.util.MathUtils@normalizeAngle(double,double):914:31888:a - TWO_PI * Math.floor((a + Math.PI - center) / TWO_PI) |==> a * (TWO_PI * Math.floor((a + Math.PI - center) / TWO_PI))
966:AOR:-(double,double):+(double,double):org.apache.commons.math.util.MathUtils@normalizeAngle(double,double):914:31888:a - TWO_PI * Math.floor((a + Math.PI - center) / TWO_PI) |==> a + TWO_PI * Math.floor((a + Math.PI - center) / TWO_PI)
967:AOR:-(double,double):/(double,double):org.apache.commons.math.util.MathUtils@normalizeAngle(double,double):914:31888:a - TWO_PI * Math.floor((a + Math.PI - center) / TWO_PI) |==> a / (TWO_PI * Math.floor((a + Math.PI - center) / TWO_PI))
968:COR:<METHOD_INVOCATION(boolean)>:FALSE:org.apache.commons.math.util.MathUtils@round(double,int,int):949:33207:Double.isInfinite(x) |==> false
969:COR:<METHOD_INVOCATION(boolean)>:TRUE:org.apache.commons.math.util.MathUtils@round(double,int,int):949:33207:Double.isInfinite(x) |==> true
970:LVR:POS:0:org.apache.commons.math.util.MathUtils@round(float,int,int):984:34406:10.0F |==> 0.0F
971:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@round(float,int,int):984:34406:10.0F |==> -10.0F
972:AOR:*(float,float):%(float,float):org.apache.commons.math.util.MathUtils@round(float,int,int):984:34390:(float)Math.pow(10.0F, scale) * sign |==> (float)Math.pow(10.0F, scale) % sign
973:AOR:*(float,float):+(float,float):org.apache.commons.math.util.MathUtils@round(float,int,int):984:34390:(float)Math.pow(10.0F, scale) * sign |==> (float)Math.pow(10.0F, scale) + sign
974:AOR:*(float,float):-(float,float):org.apache.commons.math.util.MathUtils@round(float,int,int):984:34390:(float)Math.pow(10.0F, scale) * sign |==> (float)Math.pow(10.0F, scale) - sign
975:AOR:*(float,float):/(float,float):org.apache.commons.math.util.MathUtils@round(float,int,int):984:34390:(float)Math.pow(10.0F, scale) * sign |==> (float)Math.pow(10.0F, scale) / sign
976:AOR:*(float,float):%(float,float):org.apache.commons.math.util.MathUtils@round(float,int,int):985:34464:x * factor |==> x % factor
977:AOR:*(float,float):+(float,float):org.apache.commons.math.util.MathUtils@round(float,int,int):985:34464:x * factor |==> x + factor
978:AOR:*(float,float):-(float,float):org.apache.commons.math.util.MathUtils@round(float,int,int):985:34464:x * factor |==> x - factor
979:AOR:*(float,float):/(float,float):org.apache.commons.math.util.MathUtils@round(float,int,int):985:34464:x * factor |==> x / factor
980:AOR:/(float,float):%(float,float):org.apache.commons.math.util.MathUtils@round(float,int,int):985:34443:(float)roundUnscaled(x * factor, sign, roundingMethod) / factor |==> (float)roundUnscaled(x * factor, sign, roundingMethod) % factor
981:AOR:/(float,float):*(float,float):org.apache.commons.math.util.MathUtils@round(float,int,int):985:34443:(float)roundUnscaled(x * factor, sign, roundingMethod) / factor |==> (float)roundUnscaled(x * factor, sign, roundingMethod) * factor
982:AOR:/(float,float):+(float,float):org.apache.commons.math.util.MathUtils@round(float,int,int):985:34443:(float)roundUnscaled(x * factor, sign, roundingMethod) / factor |==> (float)roundUnscaled(x * factor, sign, roundingMethod) + factor
983:AOR:/(float,float):-(float,float):org.apache.commons.math.util.MathUtils@round(float,int,int):985:34443:(float)roundUnscaled(x * factor, sign, roundingMethod) / factor |==> (float)roundUnscaled(x * factor, sign, roundingMethod) - factor
984:LVR:NEG:0:org.apache.commons.math.util.MathUtils@roundUnscaled(double,double,int):1004:35179:-1 |==> 0
985:LVR:NEG:POS:org.apache.commons.math.util.MathUtils@roundUnscaled(double,double,int):1004:35179:-1 |==> 1
986:ROR:==(double,double):<=(double,double):org.apache.commons.math.util.MathUtils@roundUnscaled(double,double,int):1004:35171:sign == -1 |==> sign <= -1
987:ROR:==(double,double):>=(double,double):org.apache.commons.math.util.MathUtils@roundUnscaled(double,double,int):1004:35171:sign == -1 |==> sign >= -1
988:ROR:==(double,double):FALSE(double,double):org.apache.commons.math.util.MathUtils@roundUnscaled(double,double,int):1004:35176:sign == -1 |==> false
989:STD:<ASSIGN>:<NO-OP>:org.apache.commons.math.util.MathUtils@roundUnscaled(double,double,int):1005:35201:unscaled = Math.floor(nextAfter(unscaled, Double.NEGATIVE_INFINITY)); |==> <NO-OP>
990:STD:<ASSIGN>:<NO-OP>:org.apache.commons.math.util.MathUtils@roundUnscaled(double,double,int):1007:35308:unscaled = Math.ceil(nextAfter(unscaled, Double.POSITIVE_INFINITY)); |==> <NO-OP>
991:STD:<ASSIGN>:<NO-OP>:org.apache.commons.math.util.MathUtils@roundUnscaled(double,double,int):1011:35459:unscaled = Math.floor(nextAfter(unscaled, Double.NEGATIVE_INFINITY)); |==> <NO-OP>
992:LVR:NEG:0:org.apache.commons.math.util.MathUtils@roundUnscaled(double,double,int):1014:35610:-1 |==> 0
993:LVR:NEG:POS:org.apache.commons.math.util.MathUtils@roundUnscaled(double,double,int):1014:35610:-1 |==> 1
994:ROR:==(double,double):<=(double,double):org.apache.commons.math.util.MathUtils@roundUnscaled(double,double,int):1014:35602:sign == -1 |==> sign <= -1
995:ROR:==(double,double):>=(double,double):org.apache.commons.math.util.MathUtils@roundUnscaled(double,double,int):1014:35602:sign == -1 |==> sign >= -1
996:ROR:==(double,double):FALSE(double,double):org.apache.commons.math.util.MathUtils@roundUnscaled(double,double,int):1014:35607:sign == -1 |==> false
997:STD:<ASSIGN>:<NO-OP>:org.apache.commons.math.util.MathUtils@roundUnscaled(double,double,int):1015:35632:unscaled = Math.ceil(nextAfter(unscaled, Double.POSITIVE_INFINITY)); |==> <NO-OP>
998:STD:<ASSIGN>:<NO-OP>:org.apache.commons.math.util.MathUtils@roundUnscaled(double,double,int):1017:35738:unscaled = Math.floor(nextAfter(unscaled, Double.NEGATIVE_INFINITY)); |==> <NO-OP>
999:STD:<ASSIGN>:<NO-OP>:org.apache.commons.math.util.MathUtils@roundUnscaled(double,double,int):1021:35897:unscaled = nextAfter(unscaled, Double.NEGATIVE_INFINITY); |==> <NO-OP>
1000:AOR:-(double,double):%(double,double):org.apache.commons.math.util.MathUtils@roundUnscaled(double,double,int):1022:35985:unscaled - Math.floor(unscaled) |==> unscaled % Math.floor(unscaled)
1001:AOR:-(double,double):*(double,double):org.apache.commons.math.util.MathUtils@roundUnscaled(double,double,int):1022:35985:unscaled - Math.floor(unscaled) |==> unscaled * Math.floor(unscaled)
1002:AOR:-(double,double):+(double,double):org.apache.commons.math.util.MathUtils@roundUnscaled(double,double,int):1022:35985:unscaled - Math.floor(unscaled) |==> unscaled + Math.floor(unscaled)
1003:AOR:-(double,double):/(double,double):org.apache.commons.math.util.MathUtils@roundUnscaled(double,double,int):1022:35985:unscaled - Math.floor(unscaled) |==> unscaled / Math.floor(unscaled)
